StockCode,UnitPrice,ProfitMargin,DiscountedPrice,DiscountPct
21458,1.25,1.23,1.23,0.02
85198,0.85,0.04,0.49,0.42
90191,12.48,0.65,1.12,0.91
84796B,24.96,3.06,22.71,0.09
23166,1.04,0.43,0.83,0.2
20845,6.35,1.42,5.21,0.18
84033,1.65,0.11,1.53,0.07
85040a,3.29,1.5,2.04,0.38
20795,4.13,0.53,3.18,0.23
47590b,10.79,10.62,10.57,0.02
72807a,8.29,1.68,2.82,0.66
84226,0.85,0.54,0.59,0.3
21926,1.25,0.73,1.17,0.06
37379A,1.25,1.04,1.09,0.13
35920,1.25,0.41,0.73,0.42
84801A,2.1,1.92,1.95,0.07
84592,2.95,0.73,2.42,0.18
84800S,1.25,0.26,1.04,0.17
79192A,1.25,0.07,0.91,0.27
85130C,1.65,0.63,0.99,0.4
20756,0.85,0.38,0.76,0.11
21320,4.96,4.36,4.41,0.11
90027C,2.9,2.55,2.75,0.05
90202B,2.9,2.12,2.55,0.12
22125,12.46,1.81,6.85,0.45
40046A,1.25,0.83,0.84,0.33
85188A,1.63,0.83,1.29,0.21
84527,1.95,0.58,0.9,0.54
72799C,2.95,1.74,2.3,0.22
71101E,0.85,0.28,0.42,0.5
21457,1.25,1.12,1.15,0.08
21456,1.25,1.2,1.21,0.03
35647,1.25,0.66,0.89,0.29
84632,59.95,39.8,56.35,0.06
72801c,2.46,1.14,2.34,0.05
22764,49.96,26.79,26.98,0.46
90037A,2.48,1.6,2.21,0.11
35913B,0.85,0.65,0.76,0.11
22146,1.95,1.34,1.75,0.1
85047,6.35,3.97,5.27,0.17
21476,14.95,3.82,5.08,0.66
37351,1.25,0.3,0.94,0.25
85160A,1.25,0.52,0.66,0.47
84997a,8.29,2.18,2.74,0.67
21344,20.79,2.09,12.06,0.42
84974,9.95,8.9,9.55,0.04
72821,1.65,1.39,1.4,0.15
90123D,5.95,5.55,5.53,0.07
90123A,5.95,4.32,5.83,0.02
90148,12.75,6.66,8.54,0.33
90016B,8.5,2.64,6.04,0.29
90016A,8.5,6.35,8.24,0.03
84847,3.75,2.53,2.85,0.24
20898,2.95,2.4,2.68,0.09
90183C,2.9,0.85,1.07,0.63
84465,2.95,1.39,1.89,0.36
20851,5.95,0.35,2.92,0.51
84715,2.95,2.75,2.86,0.03
84919,6.95,3.33,4.73,0.32
84907,7.65,1.0,2.14,0.72
85024B,1.65,0.2,1.07,0.35
35637C,19.13,1.68,2.49,0.87
71496B,0.65,0.63,0.63,0.03
17028J,0.42,0.34,0.34,0.18
17084A,0.21,0.07,0.13,0.36
84795C,7.95,5.22,5.25,0.34
62074B,0.42,0.07,0.32,0.25
84279B,3.75,2.46,3.04,0.19
84801B,2.1,1.03,1.34,0.36
84805A,3.75,2.83,3.56,0.05
17136A,0.21,0.09,0.15,0.3
84993a,0.83,0.55,0.62,0.25
72807b,8.29,3.37,6.47,0.22
84509b,7.46,2.4,6.27,0.16
84708B,4.95,1.89,2.52,0.49
44089A,0.42,0.15,0.32,0.25
84723,7.95,6.74,7.31,0.08
22038,0.42,0.25,0.32,0.24
90098,2.55,0.76,1.35,0.47
15058C,7.95,7.46,7.79,0.02
22989,2.95,2.39,2.42,0.18
84968d,24.96,16.62,22.46,0.1
84509a,7.46,4.67,4.7,0.37
84452,0.85,0.28,0.47,0.45
22353,2.55,0.42,2.12,0.17
22990,4.95,3.1,4.65,0.06
85092,3.35,1.94,2.51,0.25
37413,1.25,1.0,1.14,0.09
35815P,2.1,0.29,1.49,0.29
21228,1.25,1.04,1.12,0.1
84536a,0.79,0.55,0.57,0.28
72812,4.13,0.53,3.63,0.12
82001s,7.46,3.62,6.94,0.07
79063D,0.42,0.09,0.21,0.5
75172,3.75,1.15,1.46,0.61
45013,2.95,0.72,1.8,0.39
21636,2.55,1.01,1.68,0.34
71510,0.85,0.74,0.75,0.12
44265,4.25,2.75,2.76,0.35
79323B,6.75,6.4,6.48,0.04
90064B,3.75,1.11,2.59,0.31
90064A,3.75,1.73,2.1,0.44
90063A,8.5,6.66,7.14,0.16
90063B,8.5,4.8,7.82,0.08
90029,8.5,6.87,6.89,0.19
44089C,0.42,0.41,0.41,0.02
44236,4.65,2.91,4.42,0.05
21898,2.46,0.1,1.77,0.28
82095,4.96,1.01,3.42,0.31
90024B,8.32,1.54,3.91,0.53
84798B,2.55,2.4,2.45,0.04
84803A,1.69,1.27,1.59,0.06
21681,9.95,3.82,8.46,0.15
35909B,2.95,2.31,2.36,0.2
90180B,9.95,6.63,8.46,0.15
90152C,5.95,2.31,4.7,0.21
84859C,5.95,3.65,5.53,0.07
79406,0.22,0.1,0.15,0.33
22980,1.65,1.16,1.27,0.23
22993,1.25,0.7,1.14,0.09
23006,0.42,0.35,0.41,0.03
23004,0.42,0.18,0.21,0.5
23002,0.42,0.16,0.41,0.03
23003,0.42,0.06,0.35,0.17
23000,0.42,0.22,0.25,0.41
22994,0.42,0.25,0.26,0.37
22998,0.42,0.3,0.37,0.12
84596f,2.46,0.59,1.8,0.27
84596g,2.46,1.18,2.26,0.08
22991,1.95,0.98,1.68,0.14
22992,1.95,1.43,1.68,0.14
22999,0.36,0.15,0.33,0.07
22995,0.36,0.21,0.29,0.2
22996,0.36,0.32,0.33,0.08
22978,3.75,0.33,0.79,0.79
22997,0.42,0.36,0.39,0.07
23005,0.42,0.33,0.39,0.06
79062D,0.65,0.37,0.6,0.08
20837,2.95,1.61,2.04,0.31
47341A,3.75,1.58,2.25,0.4
22351,1.65,1.22,1.47,0.11
21087,0.83,0.5,0.81,0.03
37491D,3.29,2.17,2.24,0.32
84872A,10.79,3.25,7.88,0.27
44092C,0.85,0.39,0.7,0.18
79331,1.65,0.99,1.07,0.35
84306,10.95,6.42,10.29,0.06
44092B,0.85,0.34,0.42,0.51
90065A,6.75,3.83,5.6,0.17
90026D,8.5,8.11,8.33,0.02
90000A,5.95,0.18,0.59,0.9
90026C,8.5,2.42,2.64,0.69
90026B,8.5,7.77,8.24,0.03
35638A,5.95,5.66,5.77,0.03
84691,0.72,0.54,0.62,0.14
84796A,8.29,5.87,7.79,0.06
21414,2.1,1.76,1.87,0.11
84858C,11.63,10.79,11.4,0.02
84466,1.25,0.62,0.66,0.47
84687,11.63,5.42,7.21,0.38
90100,2.55,1.9,2.37,0.07
84809B,2.1,2.08,2.06,0.02
72140E,0.85,0.08,0.51,0.4
10080,0.85,0.66,0.74,0.13
17001,0.29,0.18,0.27,0.07
71050,0.35,0.08,0.2,0.44
90124A,9.98,5.51,9.08,0.09
90135,4.98,0.91,2.24,0.55
90157,4.98,1.49,2.19,0.56
90176A,7.48,2.7,4.04,0.46
90176C,8.32,4.48,7.16,0.14
90177A,2.9,0.74,1.59,0.45
90187A,3.32,2.58,2.69,0.19
90001A,4.15,1.53,2.12,0.49
84802B,1.69,1.15,1.28,0.24
84803B,1.69,0.95,1.59,0.06
84798A,2.55,0.96,1.73,0.32
23182,0.83,0.77,0.81,0.03
20796,1.65,0.58,1.53,0.07
22979,1.45,1.22,1.3,0.1
23177,2.25,1.27,2.0,0.11
23193,2.25,1.91,2.0,0.11
23194,2.25,0.61,1.6,0.29
23176,2.25,1.74,1.78,0.21
22982,1.25,0.38,0.75,0.4
23126,4.95,4.9,4.85,0.02
23127,4.95,2.86,4.11,0.17
16020C,0.85,0.83,0.83,0.02
90016C,8.32,3.85,4.83,0.42
90025D,3.73,0.71,3.06,0.18
23128,4.95,0.16,3.61,0.27
23183,3.75,0.92,2.36,0.37
23179,2.89,0.87,2.28,0.21
23178,2.89,1.66,2.72,0.06
22981,1.45,0.95,0.96,0.34
37423,0.85,0.46,0.69,0.19
23180,4.95,4.22,4.5,0.09
23049,8.25,3.77,6.6,0.2
23053,8.25,4.93,6.68,0.19
23054,8.25,7.24,7.75,0.06
23050,8.25,0.64,5.03,0.39
23052,8.25,5.18,6.68,0.19
23051,8.25,1.26,3.14,0.62
79026B,1.25,0.18,1.17,0.06
23185,1.25,1.21,1.21,0.03
23184,4.95,1.51,2.62,0.47
90084,0.85,0.28,0.34,0.6
35607B,0.19,0.02,0.06,0.67
90038C,3.75,3.21,3.6,0.04
62096B,1.25,1.05,1.16,0.07
84593,2.95,2.48,2.57,0.13
16248B,1.25,0.89,0.9,0.28
21841,4.25,1.67,3.91,0.08
23181,8.25,0.55,6.85,0.17
23187,1.25,0.34,0.45,0.64
23186,1.25,0.4,0.7,0.44
84086B,2.95,2.27,2.51,0.15
79063C,0.19,0.09,0.18,0.05
23010,16.95,5.5,5.59,0.67
23007,16.95,16.48,16.61,0.02
23009,14.95,7.51,11.81,0.21
23008,14.95,7.17,13.46,0.1
84535A,0.65,0.26,0.46,0.29
16202A,0.5,0.01,0.29,0.43
21395,1.63,0.85,1.09,0.33
84842,3.75,2.62,3.49,0.07
84227,0.42,0.17,0.24,0.42
16161G,0.1,0.05,0.05,0.46
85132c,8.29,1.61,7.54,0.09
16259,0.21,0.09,0.14,0.33
47013A,0.29,0.05,0.12,0.58
22687,15.79,10.13,12.32,0.22
84977,1.25,0.66,0.99,0.21
84968B,12.75,4.47,7.65,0.4
90075,8.95,3.49,5.55,0.38
90068,7.5,2.96,3.75,0.5
35910B,1.95,0.45,0.66,0.66
84750A,1.95,0.78,1.46,0.25
78033,5.95,2.11,4.94,0.17
37488A,0.39,0.32,0.34,0.14
85030,1.95,0.78,0.8,0.59
21637,1.25,0.12,0.21,0.83
47344B,1.25,0.43,1.12,0.1
46126A,1.25,0.27,0.69,0.45
90182B,2.9,2.34,2.49,0.14
37330,0.39,0.1,0.34,0.13
90124C,9.98,1.08,6.39,0.36
90131,6.95,4.7,6.74,0.03
85224,2.1,0.14,1.53,0.27
23077,1.25,0.89,1.17,0.06
23076,1.25,0.45,0.8,0.36
23078,1.25,0.72,0.73,0.42
21770,4.95,3.46,4.16,0.16
47013C,0.29,0.14,0.23,0.2
84548,1.65,0.98,1.35,0.18
15030,0.29,0.05,0.14,0.51
23159,2.08,1.68,1.85,0.11
23154,2.08,1.7,1.85,0.11
23156,2.08,1.71,1.83,0.12
23155,0.83,0.11,0.17,0.8
84569C,1.25,0.09,0.15,0.88
23158,1.85,1.27,1.61,0.13
85145,12.75,2.32,5.23,0.59
21839,5.45,0.61,4.2,0.23
85028S,1.95,0.91,1.87,0.04
85028L,1.95,1.93,1.93,0.01
85049b,2.46,0.07,0.74,0.7
85049d,2.46,2.26,2.26,0.08
84856S,4.65,4.0,4.42,0.05
20821,4.95,1.68,2.92,0.41
84743C,1.25,0.98,1.05,0.16
23157,2.08,1.34,1.68,0.19
21614,5.79,4.19,5.21,0.1
84549,3.29,0.44,3.13,0.05
90014C,9.95,9.53,9.65,0.03
35649,3.35,3.29,3.28,0.02
35809B,0.83,0.46,0.56,0.33
84686,4.25,2.4,2.93,0.31
84576,4.13,0.67,2.77,0.33
16202E,0.5,0.19,0.26,0.49
84877A,1.25,0.14,0.16,0.87
84875D,1.25,0.13,1.06,0.15
23254,4.15,2.28,2.74,0.34
23256,4.15,3.08,3.61,0.13
90024D,8.5,1.87,7.22,0.15
23255,4.15,0.47,2.41,0.42
22039,0.42,0.1,0.35,0.16
90025A,3.75,1.97,3.19,0.15
37487B,0.29,0.08,0.09,0.68
23205,0.85,0.05,0.06,0.93
23201,2.08,0.71,0.85,0.59
23207,1.65,1.64,1.63,0.01
23199,2.08,0.34,0.89,0.57
23206,1.65,0.26,1.42,0.14
23204,0.85,0.62,0.82,0.04
23208,1.65,0.86,1.34,0.19
84689,5.95,0.37,4.76,0.2
20703,4.25,4.24,4.17,0.02
44242B,1.25,0.65,0.89,0.29
85132b,8.29,6.85,8.12,0.02
84510e,2.46,1.86,1.94,0.21
84731,1.65,1.37,1.42,0.14
23065,12.5,4.29,7.62,0.39
16202B,0.5,0.01,0.47,0.06
23060,2.08,0.27,1.0,0.52
23057,4.15,1.77,2.95,0.29
23253,33.29,5.66,7.32,0.78
23348,4.13,2.95,3.72,0.1
90181C,9.15,5.0,5.95,0.35
23066,8.25,4.64,7.42,0.1
23068,2.49,1.8,2.34,0.06
23075,4.15,0.9,2.91,0.3
23153,3.75,1.89,2.14,0.43
90036C,7.9,6.99,7.5,0.05
23073,12.5,11.87,11.88,0.05
90135A,4.98,0.68,1.74,0.65
90159,4.98,1.31,2.04,0.59
23146,3.29,0.8,3.22,0.02
23061,1.25,1.19,1.21,0.03
20823,0.79,0.33,0.39,0.51
20827,0.39,0.22,0.32,0.19
23055,6.25,0.99,4.5,0.28
23056,6.25,3.33,4.56,0.27
20997,4.13,4.1,4.05,0.02
23140,4.15,1.1,1.25,0.7
23141,4.15,3.5,3.61,0.13
23135,5.75,1.18,2.36,0.59
23132,5.75,3.37,5.35,0.07
23071,12.5,4.06,8.88,0.29
23152,3.75,0.35,3.3,0.12
23134,7.05,3.5,5.43,0.23
23133,7.05,4.96,5.22,0.26
84990,0.55,0.48,0.54,0.02
23147,1.45,0.51,0.58,0.6
23148,0.83,0.49,0.76,0.09
23144,0.72,0.71,0.71,0.02
23142,10.4,4.25,10.09,0.03
23136,3.75,1.84,2.96,0.21
23139,1.45,0.35,0.99,0.32
23138,1.45,1.25,1.35,0.07
23150,2.49,2.32,2.37,0.05
23145,0.95,0.27,0.6,0.37
90025B,3.73,0.14,2.65,0.29
23137,3.75,0.82,1.39,0.63
72024U,0.21,0.09,0.14,0.32
16049,0.42,0.05,0.22,0.48
23069,6.25,4.74,5.5,0.12
16244B,0.5,0.07,0.41,0.18
23131,4.15,2.63,3.94,0.05
23067,4.15,3.74,3.94,0.05
47341B,1.25,0.49,0.93,0.26
62097B,0.83,0.65,0.77,0.07
62043B,0.83,0.75,0.79,0.05
90021,11.95,8.17,9.44,0.21
23163,2.49,2.43,2.44,0.02
23284,6.75,4.85,5.13,0.24
23283,7.95,1.26,1.67,0.79
23162,3.75,2.5,2.66,0.29
84016,0.83,0.03,0.8,0.04
20838,3.29,2.27,2.4,0.27
72811,1.25,0.11,0.51,0.59
20816,1.95,1.01,1.46,0.25
23048,4.15,3.99,4.03,0.03
23042,6.65,6.24,6.38,0.04
23041,4.15,1.18,1.74,0.58
23040,5.75,4.1,4.54,0.21
23064,49.95,40.62,46.45,0.07
85225,1.25,0.76,0.88,0.3
37471,6.63,4.03,4.57,0.31
23130,4.15,2.89,3.78,0.09
84629,21.95,20.48,21.07,0.04
22987,0.42,0.37,0.38,0.09
20836,0.83,0.35,0.74,0.11
23160,1.04,0.54,0.72,0.31
23161,1.04,0.83,0.85,0.18
23164,4.15,2.64,3.98,0.04
23149,2.49,1.61,2.34,0.06
84705C,1.25,0.94,1.17,0.06
23143,10.4,4.07,6.66,0.36
23299,3.75,1.36,1.43,0.62
23298,4.95,2.72,4.6,0.07
23070,4.15,2.6,3.65,0.12
23151,2.49,0.24,2.34,0.06
90058A,0.38,0.12,0.26,0.31
23043,6.25,3.13,3.25,0.48
23045,4.15,1.42,2.95,0.29
20964,2.55,1.59,1.96,0.23
84859B,1.95,1.14,1.38,0.29
23202,2.08,0.38,2.04,0.02
23200,2.08,1.78,2.02,0.03
23203,2.08,1.92,2.02,0.03
23209,1.65,1.48,1.57,0.05
23072,12.5,12.43,12.25,0.02
23046,6.65,2.04,3.26,0.51
23047,5.75,1.71,5.12,0.11
23044,4.15,3.6,3.69,0.11
90036A,7.95,5.95,7.63,0.04
90083,1.63,1.57,1.58,0.03
23282,0.83,0.64,0.73,0.12
23280,0.83,0.15,0.53,0.36
23190,1.65,0.5,1.07,0.35
23191,1.65,0.41,1.4,0.15
23192,1.65,0.35,1.04,0.37
23175,3.25,2.12,2.54,0.22
23174,4.15,3.55,3.74,0.1
23173,8.15,5.86,6.28,0.23
23172,1.65,1.11,1.42,0.14
23171,1.65,0.71,0.76,0.54
23170,1.65,0.55,1.44,0.13
23081,8.25,6.0,6.1,0.26
23084,2.08,1.57,1.85,0.11
23281,0.83,0.12,0.57,0.31
84509g,7.46,0.31,5.22,0.3
23118,7.5,4.92,5.47,0.27
23096,1.65,0.73,1.04,0.37
23091,6.25,3.13,6.06,0.03
23094,12.5,9.77,11.38,0.09
23108,6.25,0.79,3.69,0.41
23080,8.25,6.17,6.44,0.22
23110,5.75,1.3,4.54,0.21
23100,1.25,0.68,0.89,0.29
23102,0.83,0.13,0.55,0.34
23082,3.75,1.58,2.93,0.22
16151A,1.25,0.08,0.27,0.78
23093,2.49,1.25,2.12,0.15
23109,2.49,0.87,2.32,0.07
23103,1.65,1.21,1.4,0.15
23112,7.5,1.79,3.37,0.55
23111,12.5,10.32,10.75,0.14
23079,8.95,1.91,2.42,0.73
23167,0.69,0.51,0.65,0.06
23104,12.5,4.95,10.88,0.13
23168,1.25,0.28,0.39,0.69
23169,4.15,2.66,2.95,0.29
23165,1.45,0.78,0.88,0.39
23101,0.83,0.66,0.81,0.03
23089,1.65,0.06,1.5,0.09
23107,2.89,1.73,2.63,0.09
23088,2.46,2.34,2.34,0.05
23106,2.89,0.36,2.37,0.18
23087,1.25,0.85,0.98,0.22
90035C,10.75,4.35,4.73,0.56
23083,3.75,0.55,2.74,0.27
23301,1.65,0.17,0.2,0.88
23300,1.45,1.34,1.38,0.05
23302,1.65,0.47,1.06,0.36
47574B,4.25,2.27,3.15,0.26
23090,0.83,0.12,0.17,0.8
23092,7.9,7.58,7.66,0.03
23085,10.4,2.0,5.82,0.44
23099,6.65,0.66,6.18,0.07
23086,1.25,0.93,1.14,0.09
84873A,16.95,11.55,16.27,0.04
84661a,4.96,2.07,3.42,0.31
23129,4.15,1.26,3.98,0.04
90081B,4.95,4.72,4.75,0.04
84804B,2.95,1.78,1.89,0.36
84984B,4.65,4.0,4.19,0.1
84984A,4.65,3.31,4.42,0.05
90149,7.5,2.87,6.53,0.13
85034a,8.29,6.12,7.21,0.13
21310,29.95,28.97,29.05,0.03
90018C,4.15,0.97,2.82,0.32
23228,1.25,0.97,1.0,0.2
84596l,2.46,0.49,2.21,0.1
23227,1.25,0.47,0.59,0.53
23444,15.0,9.09,11.85,0.21
20667,2.95,0.45,1.92,0.35
23226,1.25,0.75,0.91,0.27
23221,1.63,0.79,1.19,0.27
84206C,0.19,0.18,0.18,0.04
23214,2.08,0.24,1.33,0.36
23215,2.08,0.89,1.66,0.2
23210,1.25,0.66,0.98,0.22
23213,1.25,0.12,0.84,0.33
23212,1.25,0.78,0.95,0.24
23219,1.25,0.27,0.5,0.6
23224,0.83,0.65,0.67,0.19
23211,1.04,0.48,0.62,0.4
23216,1.04,0.36,0.45,0.57
23217,1.04,0.53,0.62,0.4
23225,0.72,0.26,0.66,0.08
84660a,7.46,0.86,1.57,0.79
23275,1.25,1.07,1.17,0.06
23263,1.25,0.06,1.06,0.15
23309,0.55,0.55,0.54,0.02
23270,1.45,0.37,0.72,0.5
23307,0.55,0.3,0.54,0.02
23306,1.45,1.08,1.32,0.09
23308,0.55,0.03,0.49,0.11
23273,1.65,0.33,1.44,0.13
23274,1.65,0.19,1.44,0.13
90025E,3.73,1.48,3.47,0.07
21373,0.75,0.6,0.67,0.11
16043,0.12,0.06,0.11,0.08
90102,0.85,0.74,0.77,0.1
23240,4.15,2.53,2.66,0.36
23238,4.15,3.79,3.94,0.05
20901,4.13,0.84,3.1,0.25
23243,4.15,0.23,3.65,0.12
84415A,1.25,0.72,0.78,0.38
23245,4.95,3.18,4.55,0.08
23239,4.15,0.15,3.4,0.18
23236,2.89,1.14,1.36,0.53
23235,2.89,1.11,2.83,0.02
23241,2.08,1.03,1.41,0.32
23242,2.08,1.07,1.66,0.2
23247,2.89,1.94,2.63,0.09
23244,1.95,1.64,1.79,0.08
23237,4.15,2.42,4.07,0.02
22950,1.45,1.22,1.28,0.12
82613a,2.46,1.78,2.07,0.16
35966,0.38,0.32,0.37,0.03
23310,0.42,0.12,0.38,0.1
23321,1.69,0.23,0.76,0.55
23220,0.83,0.79,0.8,0.04
23264,2.5,2.06,2.07,0.17
23265,2.5,1.0,2.12,0.15
23266,2.5,0.59,0.7,0.72
84824,15.95,5.75,5.9,0.63
23269,1.45,1.34,1.35,0.07
23268,1.45,1.27,1.3,0.1
23252,3.75,1.89,3.64,0.03
23322,2.95,0.99,1.21,0.59
77079,2.12,1.33,1.48,0.3
23286,0.85,0.58,0.83,0.02
23338,2.08,0.3,0.94,0.55
23285,0.85,0.14,0.73,0.14
23288,0.85,0.75,0.8,0.06
23343,2.08,0.11,0.98,0.53
22596,1.25,0.5,0.54,0.57
90026A,8.5,8.47,8.41,0.01
90036B,7.95,3.09,3.74,0.53
90001B,4.25,2.47,3.4,0.2
23271,0.83,0.59,0.78,0.06
23335,2.08,1.2,1.66,0.2
23339,2.08,1.66,2.02,0.03
23336,2.08,1.72,1.98,0.05
23337,2.08,1.12,1.62,0.22
23292,1.25,1.18,1.2,0.04
23291,1.25,0.46,0.54,0.57
23289,1.25,0.07,0.12,0.9
23290,1.25,0.87,1.0,0.2
23287,0.85,0.38,0.52,0.39
23188,1.65,1.25,1.53,0.07
23251,1.25,0.64,0.73,0.42
23249,1.65,1.54,1.6,0.03
23250,1.25,0.24,0.59,0.53
23229,3.39,1.99,2.61,0.23
23234,2.89,1.55,2.6,0.1
23012,3.95,3.94,3.91,0.01
23014,3.95,2.64,3.44,0.13
23035,1.45,1.26,1.28,0.12
84551,1.65,1.27,1.32,0.2
23020,12.5,6.86,10.12,0.19
23032,1.65,0.69,0.89,0.46
23028,1.65,1.44,1.45,0.12
23031,1.65,0.31,0.96,0.42
23029,1.65,0.35,0.87,0.47
23033,1.45,0.98,1.06,0.27
23034,1.45,0.99,1.23,0.15
23013,3.95,0.31,1.74,0.56
16254,0.85,0.35,0.53,0.38
23344,2.08,0.34,0.69,0.67
23022,1.79,1.64,1.66,0.07
23016,6.65,0.21,4.66,0.3
23026,1.79,0.3,1.7,0.05
23119,0.62,0.62,0.61,0.02
23015,8.25,5.92,7.67,0.07
23123,0.83,0.41,0.59,0.29
23122,0.83,0.61,0.67,0.19
23120,0.42,0.08,0.35,0.16
23121,0.42,0.13,0.39,0.07
23124,1.25,0.33,0.73,0.42
23125,1.25,0.38,0.45,0.64
23039,1.95,1.22,1.48,0.24
23021,8.29,5.43,7.13,0.14
23023,1.65,1.06,1.58,0.04
84679,19.95,15.01,18.35,0.08
23019,8.25,7.45,8.0,0.03
23272,1.65,0.51,1.53,0.07
23036,1.25,1.24,1.24,0.01
23198,1.45,0.59,1.06,0.27
23027,2.08,1.62,1.89,0.09
23024,2.89,2.3,2.43,0.16
23223,0.83,0.82,0.82,0.01
23222,0.83,0.57,0.81,0.03
23197,1.45,0.21,0.8,0.45
23196,1.45,1.0,1.22,0.16
23267,1.25,1.24,1.24,0.01
23323,2.1,0.78,0.94,0.55
23315,9.95,8.36,8.86,0.11
23316,9.95,7.53,8.46,0.15
23342,8.5,4.11,6.38,0.25
23341,8.5,4.7,6.97,0.18
23037,1.65,1.25,1.47,0.11
90176D,7.5,4.21,6.6,0.12
23317,9.95,3.38,5.57,0.44
23017,12.5,10.68,12.0,0.04
23018,12.5,10.96,11.62,0.07
23025,2.08,1.55,1.85,0.11
84746,2.46,1.29,2.12,0.14
23318,4.96,1.49,3.82,0.23
90025F,3.73,3.07,3.1,0.17
72802a,8.29,1.26,4.06,0.51
81952B,0.19,0.07,0.11,0.44
81952V,0.19,0.12,0.17,0.11
81950B,0.29,0.1,0.21,0.27
23320,2.89,1.31,1.56,0.46
23574,7.5,2.25,3.52,0.53
90011C,2.9,1.31,2.41,0.17
23319,2.49,0.8,1.05,0.58
90043,4.95,0.57,3.56,0.28
90049,4.95,1.21,4.46,0.1
90046,4.95,0.3,1.49,0.7
90048,4.95,3.1,4.06,0.18
72807c,8.29,2.57,2.74,0.67
84706F,2.95,2.06,2.3,0.22
44242A,0.79,0.33,0.52,0.34
35645,4.25,3.63,3.99,0.06
23038,0.83,0.81,0.81,0.02
85036a,8.29,7.36,7.63,0.08
23313,4.95,3.01,4.6,0.07
23296,1.04,0.23,0.27,0.74
23294,0.72,0.11,0.21,0.71
23293,0.72,0.6,0.66,0.08
23295,0.72,0.02,0.63,0.12
23297,1.45,0.83,0.99,0.32
90067B,2.9,2.63,2.78,0.04
84924F,0.79,0.04,0.55,0.3
81953B,0.19,0.08,0.15,0.2
81953P,0.19,0.11,0.11,0.41
35638B,19.13,7.32,9.37,0.51
23311,2.55,1.24,2.01,0.21
23314,12.5,4.81,10.38,0.17
90126C,3.29,2.36,2.86,0.13
90127A,2.46,1.81,2.14,0.13
23312,4.15,3.96,4.03,0.03
90030A,1.0,1.0,0.98,0.02
90141E,4.95,4.66,4.85,0.02
23550,0.42,0.31,0.39,0.07
23218,1.25,0.52,1.07,0.14
37491B,1.65,1.24,1.39,0.16
37491C,1.65,1.57,1.58,0.04
90182A,2.9,1.05,2.09,0.28
84402B,0.79,0.24,0.75,0.05
23549,0.42,0.32,0.33,0.22
23546,0.42,0.05,0.21,0.51
16162M,0.42,0.2,0.33,0.21
84732D,0.39,0.24,0.25,0.36
84732B,0.39,0.3,0.33,0.16
23545,0.42,0.02,0.12,0.71
23547,0.42,0.06,0.29,0.32
23548,0.42,0.19,0.37,0.13
90130A,2.9,1.14,1.86,0.36
84387A,1.95,1.5,1.81,0.07
16169E,0.42,0.03,0.36,0.14
84857B,1.95,1.08,1.81,0.07
23346,1.25,1.12,1.2,0.04
23345,1.25,0.15,0.78,0.38
23347,1.25,0.29,0.65,0.48
84984D,4.65,3.69,4.37,0.06
79336,0.38,0.23,0.31,0.18
23340,1.65,1.42,1.48,0.1
35650,4.95,2.93,3.81,0.23
23360,1.95,0.86,0.96,0.51
23359,1.95,1.1,1.29,0.34
23373,0.82,0.59,0.68,0.17
23436,1.25,0.14,0.93,0.26
23353,0.83,0.7,0.72,0.13
23354,0.83,0.34,0.71,0.14
23374,0.82,0.53,0.67,0.18
22016,83.33,12.63,55.83,0.33
23438,1.25,0.88,1.21,0.03
23189,2.49,1.09,1.54,0.38
84963B,49.95,47.61,47.95,0.04
23349,1.25,0.66,1.09,0.13
23350,1.25,0.24,0.45,0.64
23352,1.25,1.03,1.2,0.04
23351,1.25,0.25,0.68,0.46
23324,2.08,1.41,1.64,0.21
90209A,2.1,1.52,1.64,0.22
23332,1.65,0.63,0.96,0.42
23329,1.65,0.78,1.6,0.03
23330,1.25,0.32,0.51,0.59
23334,0.55,0.36,0.48,0.12
23333,1.04,0.67,0.9,0.13
23328,7.46,1.88,6.27,0.16
23331,0.63,0.34,0.44,0.3
23327,0.63,0.32,0.6,0.05
23326,0.63,0.07,0.41,0.35
23325,1.65,0.89,1.07,0.35
35816P,0.38,0.18,0.3,0.21
90052,7.07,0.88,4.03,0.43
35597D,0.38,0.32,0.32,0.15
35818B,0.38,0.08,0.37,0.03
23357,4.95,0.69,2.23,0.55
23358,3.75,2.9,3.26,0.13
23375,0.82,0.77,0.78,0.05
23356,5.95,2.0,2.08,0.65
84206A,0.19,0.19,0.19,0.01
84201B,0.19,0.07,0.09,0.53
23355,4.95,4.51,4.65,0.06
90176E,7.5,3.1,4.12,0.45
23437,1.25,0.29,1.12,0.1
85184c,5.79,1.14,3.01,0.48
23445,0.83,0.81,0.81,0.02
23439,2.1,0.85,1.93,0.08
23431,0.72,0.63,0.66,0.09
23433,0.83,0.27,0.54,0.35
84201C,0.19,0.07,0.13,0.34
90020,12.48,2.81,11.61,0.07
23432,0.83,0.38,0.8,0.04
23376,0.39,0.29,0.37,0.04
23378,0.39,0.05,0.25,0.37
23551,0.39,0.08,0.21,0.47
23620,2.49,1.77,2.07,0.17
23623,2.91,2.78,2.79,0.04
23634,2.91,1.65,2.01,0.31
23396,3.75,0.47,0.75,0.8
23395,3.75,3.55,3.64,0.03
23394,3.75,3.53,3.56,0.05
23407,9.95,4.8,5.57,0.44
23393,3.75,2.57,2.66,0.29
